dias_de_atraso
22
14
14
11
3
3
8
13
18
14
1
2
29
28
5
21
5
8
37
3
4
15
36
1
20
4
7
13
33
14
2
14
1
13
1
2
3
1
5
8
31
13
7
36
2
2
2
7
1
18
6
2
2
1
8
5
3
6
2
1
10
2
9
1
8
9
31
4
6
12
2
2
10
1
8
1
16
7
15
1
8
6
5
3
4
2
9
13
29
1
7
7
3
17
8
6
4
27
14
17
3
15
8
14
1
2
13
22
23
6
3
6
8
1
20
7
14
4
31
7
7
6
1
7
1
3
2
7
14
8
30
6
2
14
19
10
13
26
2
5
10
15
4
11
4
4
10
4
31
8
9
2
1
12
18
1
10
14
1
3
5
13
5
8
5
11
1
2
23
7
5
22
3
4
1
7
16
58
3
3
4
12
5
2
6
7
1
27
7
1
13
1
5
13
49
2
11
24
1
2
7
37
6
1
11
39
1
1
18
2
22
1
4
5
8
15
4
4
6
3
5
10
60
1
9
3
19
6
4
12
9
5
1
13
1
14
1
36
3
28
5
27
8
4
28
11
27
7
2
3
1
6
2
9
2
12
11
9
10
4
1
8
9
2
19
3
5
24
6
5
1
24
1
26
1
18
10
13
9
2
4
13
26
6
9
3
21
4
7
1
16
2
16
7
19
4
8
2
11
5
1
35
5
6
18
2
14
7
2
1
4
10
5
12
7
13
4
3
11
2
7
7
17
24
5
5
5
4
1
2
6
7
13
7
4
6
6
8
5
3
1
4
1
3
5
1
2
15
4
11
6
6
6
2
5
16
3
3
4
4
13
22
1
17
28
6
25
5
5
7
22
1
1
1
48
10
1
32
2
1
1
3
2
10
9
13
3
10
15
23
3
13
2
5
14
17
2
2
18
5
24
4
28
3
4
14
10
4
11
17
35
2
25
6
1
1
15
1
4
7
4
6
11
13
7
2
2
4
14
2
9
17
6
4
13
36
2
17
1
2
1
1
18
18
4
8
3
6
6
5
1
4
9
15
2
2
16
8
3
2
22
7
7
12
4
5
2
10
6
5
6
8
7
6
1
3
2
18
8
1
1
25
10
24
5
19
21
5
21
8
3
4
6
13
1
41
3
14
15
4
3
4
5
3
33
1
10
22
1
10
3
8
21
20
13
34
6
19
14
8
24
7
14
17
11
6
4
14
33
3
24
9
6
7
4
4
1
4
16
9
2
4
10
4
8
10
7
17
11
9
1
8
1
4
8
3
5
7
3
3
3
1
6
7
3
3
7
2
23
11
20
7
5
34
9
18
5
9
8
2
9
3
5
1
19
4
3
1
1
4
3
1
21
9
5
30
7
12
2
11
2
5
7
6
10
19
1
2
14
18
1
3
7
1
4
12
33
7
2
29
8
5
15
16
17
4
2
1
15
8
6
6
3
7
20
6
24
1
1
1
7
35
3
16
10
8
17
24
1
5
3
3
4
18
7
9
10
3
1
15
13
10
22
40
8
5
13
10
3
9
5
7
8
15
25
12
11
7
31
3
26
2
3
7
1
8
6
6
2
8
5
1
7
21
22
11
4
9
2
5
7
19
4
40
2
14
8
8
7
2
2
5
5
3
3
30
13
7
15
7
10
8
6
13
3
11
4
9
2
11
1
22
8
31
4
8
27
2
4
8
3
7
42
2
2
22
6
7
20
1
3
3
14
13
11
1
8
8
16
2
5
2
6
12
18
47
19
3
2
2
6
6
2
1
5
3
6
15
8
3
21
2
1
13
8
1
1
3
36
12
1
22
7
6
5
19
42
20
1
1
8
13
2
2
15
3
6
4
1
3
6
6
1
10
13
7
6
2
16
3
3
1
10
6
5
3
6
2
24
12
10
7
26
25
51
14
13
6
1
10
1
22
5
9
7
2
6
6
1
2
7
7
7
9
3
7
7
9
15
2
2
1
10
8
22
1
6
10
3
4
7
4
9
1
7
11
6
5
25
15
12
7
1
15
17
8
7
3
14
5
2
8
8
19
24
10
11
2
11
14
7
22
41
3
5
2
19
4
19
7
12
5
3
1
13
13
25
25
8
7
20
1
10
27
1
43
6
2
1
6
15
11
6
3
10
8
6
6
28
1
1
13
9
6
3
2
3
3
20
6
7
2
5
50
1
25
5
21
2
3
13
2
23
13
1
1
3
13
5
10
4
13
4
10
4
6
9
3
13
1
1
12
18
7
29
8
6
2
5
1
3
6
29
16
6
27
1
17
6
4
4
11
2
2
2
3
11
5
27
1
4
3
5
2
3
2
8
6
6
3
3
8
4
10
12
9
17
12
1
38
3
1
15
7
2
17
5
6
28
7
41
9
6
2
13
12
2
1
45
18
5
7
6
14
10
5
4
6
2
12
7
5
2
8
3
6
42
9
16
8
10
26
6
8
10
1
20
48
8
8
9
10
10
19
11
9
1
11
5
19
7
6
1
13
2
19
13
20
6
4
13
4
10
20
20
3
6
6
2
3
9
1
6
4
9
1
1
5
13
3
14
3
21
1
4
1
22
21
2
7
2
4
54
5
1
2
4
5
5
13
8
23
12
20
12
12
4
5
6
27
15
5
1
4
9
1
2
5
1
1
5
3
2
1
1
15
4
5
10
1
5
2
20
8
15
23
7
23
19
11
7
1
3
2
14
1
28
2
2
29
1
5
1
1
14
2
4
1
3
19
3
4
2
6
2
5
20
7
16
8
13
2
3
52
7
9
4
14
9
2
17
4
22
1
5
2
7
1
5
3
5
2
4
6
3
6
13
1
10
3
8
3
4
9
15
6
1
12
11
16
45
10
6
3
26
1
14
17
13
4
24
7
13
4
2
3
15
1
5
50
13
6
1
18
2
2
7
3
13
2
16
4
27
10
8
8
14
32
3
3
2
8
7
5
29
5
10
22
13
5
9
2
7
4
26
5
6
1
1
3
21
1
7
34
5
16
1
3
12
6
1
15
5
15
1
2
1
12
4
15
35
9
5
10
4
14
1
6
2
22
18
1
5
16
14
35
21
6
17
1
15
1
15
48
5
1
1
20
13
4
7
1
5
23
34
20
4
7
8
3
27
11
4
9
19
6
2
17
8
4
5
6
3
2
2
11
4
6
13
2
10
1
2
7
60
12
17
11
28
2
25
6
2
28
5
7
12
25
3
5
11
38
9
2
12
1
7
11
2
18
11
19
11
44
3
11
3
6
23
25
2
6
3
24
3
10
1
5
2
6
11
14
4
5
17
11
15
4
3
22
4
19
7
2
18
27
35
1
1
12
9
13
26
15
1
27
3
2
26
30
8
18
3
5
3
4
1
8
2
4
16
14
28
16
19
4
42
22
8
6
1
7
2
2
8
10
8
28
3
13
12
3
6
14
8
14
38
1
27
6
13
8
3
13
9
15
31
6
1
6
14
6
1
15
18
6
2
17
8
4
10
12
8
18
27
2
18
11
1
3
13
1
4
16
2
8
7
2
3
28
29
1
25
2
5
4
22
6
4
13
8
2
5
15
5
28
12
7
35
9
15
7
7
7
3
13
4
5
46
17
1
1
9
1
8
11
18
7
8
5
7
5
35
2
12
43
12
2
1
7
8
7
10
8
4
4
6
22
1
11
3
7
1
18
15
1
8
1
1
10
4
13
11
1
4
1
24
11
20
3
7
9
4
13
47
8
4
5
5
6
6
10
8
1
13
10
3
2
1
5
1
12
2
4
12
13
3
3
1
7
14
49
1
16
3
7
15
10
11
17
10
22
1
7
3
11
3
5
8
5
4
3
10
2
2
4
19
2
38
6
2
3
24
7
2
15
8
2
1
2
5
1
3
3
5
3
23
8
3
2
12
13
1
11
4
3
8
4
1
1
7
19
1
1
3
13
11
21
4
34
1
15
28
7
15
7
41
30
3
2
24
10
28
13
5
5
1
12
8
10
24
10
1
11
4
4
7
7
19
8
4
3
10
19
6
7
7
4
7
1
1
11
1
15
5
2
14
12
11
5
20
43
20
16
9
1
7
2
16
4
11
13
35
6
4
6
2
4
6
12
1
1
15
11
7
5
7
1
2
2
4
4
9
11
1
4
15
1
5
2
1
1
28
3
39
24
10
4
1
36
4
1
9
3
2
11
8
10
1
2
7
14
10
1
6
1
4
11
5
13
41
20
20
9
6
29
1
1
2
25
8
5
3
5
4
8
3
24
14
24
7
8
1
2
3
2
14
2
23
17
8
9
7
6
33
10
8
5
7
13
32
8
1
5
5
3
3
12
17
6
14
2
7
5
6
7
5
1
16
4
6
5
1
29
21
4
18
4
4
1
17
15
3
12
7
18
7
1
9
1
3
5
7
1
3
5
16
13
8
6
6
11
2
12
6
5
5
4
6
24
5
1
15
13
7
13
3
22
1
11
1
5
2
2
5
4
7
6
10
1
9
22
6
2
10
4
8
1
26
1
22
5
2
7
7
13
2
3
15
1
33
1
5
1
24
13
25
7
8
10
12
12
2
21
3
6
17
16
12
1
6
2
6
5
5
26
18
4
3
3
10
6
3
10
6
3
8
9
14
11
7
49
22
20
5
10
4
14
7
2
19
13
30
8
7
9
7
16
3
7
13
10
17
7
15
3
11
7
10
17
1
5
2
3
1
12
12
10
6
7
5
15
1
1
7
4
12
1
4
4
6
27
1
1
10
6
9
5
3
27
8
1
4
14
3
1
3
1
1
12
22
9
7
12
7
10
22
3
14
1
2
11
4
13
12
15
29
12
1
7
4
10
13
4
16
14
13
9
5
7
3
8
2
6
1
15
20
15
4
2
6
4
6
3
10
2
19
9
6
22
2
2
3
7
12
13
1
29
1
4
1
4
1
4
10
9
4
16
13
31
11
10
1
2
2
13
24
3
1
6
5
4
18
2
1
14
6
2
16
1
10
4
25
1
3
2
4
7
13
7
7
24
1
16
7
8
1
2
29
20
9
27
14
1
6
7
28
8
10
1
8
8
9
35
7
23
3
4
21
8
14
6
1
14
8
6
8
5
1
2
13
1
1
1
15
16
1
1
17
1
18
3
8
5
2
18
7
4
2
8
2
1
9
1
57
7
22
8
4
52
22
13
28
7
1
7
12
7
7
12
1
8
7
23
3
7
1
12
35
5
6
4
4
6
3
17
2
3
8
7
2
3
2
10
5
3
3
13
18
1
1
19
1
2
45
18
5
10
3
14
11
12
29
4
10
5
8
5
2
15
9
7
2
2
1
7
1
25
1
5
45
6
3
1
17
1
2
34
6
3
1
1
1
1
4
6
1
11
13
7
13
3
21
29
3
4
7
9
9
4
6
13
8
20
29
1
4
10
3
12
10
7
4
46
16
5
30
4
9
5
43
3
4
11
1
28
29
20
2
7
22
4
26
2
1
2
23
5
2
5
4
4
6
2
14
1
4
2
14
6
5
5
7
1
1
4
12
23
40
16
1
3
14
11
1
6
6
5
9
10
7
22
3
5
1
3
1
4
1
13
22
1
1
9
16
1
6
22
21
36
15
21
8
18
10
28
1
2
10
20
3
9
28
7
19
12
9
5
2
50
1
2
1
1
2
8
11
19
4
56
8
8
12
19
40
29
7
3
1
16
10
5
7
6
6
5
25
7
3
55
1
20
1
8
16
4
33
9
7
1
7
12
31
1
27
11
7
5
1
38
4
9
13
5
3
35
13
3
7
8
14
3
42
3
8
14
5
1
2
1
3
5
11
1
8
18
29
5
3
1
8
5
7
11
1
6
4
2
22
16
2
8
6
7
3
3
7
1
16
9
5
1
1
20
11
7
25
1
1
2
1
6
7
3
8
12
23
16
7
38
32
11
1
1
8
5
11
6
18
2
2
1
1
6
9
5
4
5
6
8
7
3
11
1
25
46
7
23
21
2
16
1
2
7
1
7
7
16
3
1
1
5
3
28
4
1
2
3
2
2
18
12
25
1
5
21
5
5
21
1
28
11
3
33
5
19
8
3
11
14
18
8
4
2
6
3
10
5
18
22
12
21
7
1
1
14
30
5
9
8
20
1
5
1
4
8
10
4
7
2
8
60
1
1
6
2
7
19
6
31
6
18
5
1
2
4
18
5
2
17
9
8
37
2
2
10
42
24
11
6
1
10
3
8
5
7
40
28
2
1
25
7
12
9
3
1
14
10
1
5
24
5
1
1
5
3
9
11
20
21
25
51
41
19
8
3
20
14
8
5
7
18
19
22
6
1
1
7
13
1
7
1
24
20
6
22
12
10
10
2
6
14
16
6
17
4
6
13
2
5
4
8
6
15
9
7
2
2
5
1
5
6
10
10
7
21
2
2
14
3
14
11
1
4
7
9
1
3
9
11
6
7
13
4
11
20
20
49
1
18
1
2
3
12
1
18
6
3
9
12
13
7
9
15
2
8
4
13
9
2
5
1
4
6
6
7
3
9
5
24
3
22
7
17
1
15
26
5
12
2
1
6
3
21
14
2
7
19
1
7
6
8
8
5
8
16
1
8
4
20
9
7
3
1
4
10
7
15
51
4
14
13
8
2
1
4
14
4
1
5
1
15
22
20
4
6
4
2
1
8
1
31
1
2
1
39
7
45
3
14
3
1
6
5
1
14
17
16
9
1
3
8
3
3
3
16
8
21
5
1
6
19
20
11
26
2
11
3
21
4
7
17
11
8
15
36
2
6
5
1
9
12
3
10
15
7
5
1
1
7
2
6
1
4
5
11
4
4
1
1
2
6
14
25
1
5
1
12
8
9
19
4
4
8
8
6
4
1
11
8
21
21
25
16
4
42
2
44
2
14
13
15
12
1
2
1
5
3
1
6
24
4
50
5
2
1
27
5
1
2
1
3
1
4
6
1
1
10
11
11
4
12
7
3
45
9
1
6
3
2
3
4
1
6
5
5
5
2
7
2
6
26
2
2
11
3
24
7
13
16
32
9
3
4
18
19
3
10
6
5
5
8
3
3
14
2
21
8
8
12
1
5
14
1
4
10
3
5
4
1
19
5
34
2
4
4
8
1
15
29
2
22
13
4
1
6
15
2
16
4
3
13
7
2
2
6
1
1
1
9
6
2
6
13
10
2
11
4
1
3
1
2
7
13
15
2
18
15
1
4
1
16
9
1
16
3
13
13
2
18
3
4
9
1
8
20
3
7
8
10
7
4
9
12
22
2
40
3
2
31
4
7
1
7
13
1
3
14
1
9
7
8
31
10
9
13
1
1
48
13
3
24
2
15
16
6
14
5
12
5
14
7
5
2
7
5
7
8
3
5
10
2
1
15
2
9
18
8
12
16
2
8
10
17
4
4
6
4
11
2
7
8
60
56
12
19
5
11
13
1
1
8
37
7
31
52
5
13
3
2
14
2
4
18
24
56
15
9
2
3
9
10
8
11
8
15
5
15
7
2
3
28
5
3
7
6
26
7
2
1
1
3
6
3
8
36
13
6
17
2
6
59
1
15
8
26
11
8
4
11
2
10
13
19
35
30
47
2
1
28
7
54
3
3
7
20
8
2
6
1
5
9
7
41
1
15
15
1
2
10
52
9
5
21
9
9
14
7
2
7
1
1
14
14
8
3
15
13
2
14
6
35
3
3
12
17
21
13
5
2
11
31
3
7
3
4
1
2
10
1
16
2
6
4
6
34
31
28
27
2
20
2
50
11
2
3
4
7
4
18
8
13
31
8
9
1
7
2
9
4
11
20
9
1
7
4
7
12
2
6
17
1
3
14
9
12
7
8
20
32
1
29
16
11
4
13
4
54
3
2
19
8
1
6
11
25
7
6
10
8
9
25
11
2
29
3
19
7
4
3
13
8
12
19
7
4
2
2
4
5
5
5
4
2
1
1
12
4
4
15
2
7
4
7
1
3
13
7
3
7
5
6
8
15
2
18
7
16
12
6
8
3
2
27
3
8
8
6
7
14
1
3
10
8
8
4
13
4
22
7
3
11
8
7
26
4
8
4
2
1
19
10
1
13
3
10
14
15
8
10
21
2
7
7
35
8
11
1
19
1
4
5
21
11
1
3
3
8
2
7
11
5
19
13
7
4
17
7
12
4
19
3
26
7
7
1
1
30
4
7
4
2
17
2
2
7
14
8
33
8
1
13
17
6
6
11
12
12
9
9
3
21
1
3
4
17
8
13
2
4
11
9
16
9
6
1
1
13
4
10
5
1
16
2
12
31
7
5
11
33
21
6
3
10
1
10
21
3
6
3
4
3
1
3
9
10
3
33
14
1
2
3
1
41
2
4
5
16
31
50
8
36
4
5
15
32
7
2
4
14
12
7
12
2
2
21
1
19
7
19
7
9
13
11
18
1
2
2
10
9
1
1
19
4
13
15
1
1
5
1
42
6
3
2
20
9
22
6
10
1
6
9
19
3
10
5
17
21
21
41
6
2
8
5
11
17
5
1
6
10
3
8
21
4
1
3
20
3
1
17
7
13
1
1
2
7
3
8
1
3
4
9
2
7
14
18
11
5
1
31
1
3
5
4
6
9
20
1
4
1
1
3
24
1
18
4
7
12
16
7
12
5
26
3
11
18
2
6
3
15
20
6
4
1
13
11
8
2
1
19
7
1
3
11
1
6
2
3
7
8
4
3
5
1
3
20
6
7
10
4
1
3
5
3
6
4
1
20
13
14
24
3
6
1
15
27
12
8
9
1
1
1
1
1
1
55
3
10
1
3
14
11
1
4
35
15
8
8
30
23
41
2
3
1
3
9
7
4
21
6
10
49
15
5
42
8
15
17
9
11
1
6
5
2
3
7
3
11
4
1
2
17
7
2
1
4
3
6
2
24
6
7
5
2
2
7
3
5
9
1
6
2
12
32
1
21
10
3
2
7
7
8
36
17
14
10
3
3
4
3
7
1
5
1
1
6
2
5
6
3
4
1
1
8
2
11
3
20
1
9
3
7
19
5
4
11
1
17
4
5
5
6
20
20
17
1
7
6
15
3
6
5
26
4
16
14
14
33
4
8
7
4
7
8
7
1
18
22
6
1
14
1
2
3
14
1
12
14
12
1
3
6
1
14
1
2
9
6
7
14
6
12
8
1
8
8
22
3
14
3
8
3
21
4
34
1
2
13
33
10
24
15
2
18
17
3
11
16
29
13
3
49
27
15
7
12
1
3
3
1
5
1
2
8
12
40
6
21
1
25
10
11
9
8
6
22
4
1
15
24
29
17
28
2
1
8
7
3
11
6
46
17
21
2
8
9
3
6
3
8
3
22
22
6
14
12
9
20
18
12
18
16
10
14
10
7
1
14
1
1
2
6
28
6
7
14
3
7
11
4
1
5
20
13
7
24
8
3
3
1
27
2
7
2
1
2
1
8
19
1
7
5
32
8
5
13
1
4
15
9
1
56
11
13
1
1
2
2
3
4
7
1
1
13
1
2
5
14
2
5
11
9
2
21
20
5
3
7
3
1
6
4
5
6
6
5
1
46
5
1
14
8
4
4
36
4
3
3
8
10
9
55
4
7
9
1
24
2
4
9
6
4
8
10
26
48
12
3
21
47
5
15
7
7
5
10
49
8
20
1
3
9
14
2
5
2
8
5
37
41
7
1
1
6
18
23
11
8
35
4
2
1
9
2
2
17
17
1
7
7
2
1
5
21
8
4
5
7
2
17
1
3
7
28
5
6
8
1
15
5
6
23
7
5
21
6
2
7
29
4
5
6
6
7
33
29
3
13
3
3
14
10
8
3
7
5
4
2
9
29
3
3
14
10
7
3
4
39
43
2
6
7
4
20
4
7
8
6
2
10
1
16
13
14
6
4
4
9
16
7
34
16
1
6
1
7
6
25
8
4
1
3
8
6
4
11
1
5
15
10
12
13
43
12
6
5
1
27
2
4
20
6
16
1
12
1
6
11
3
4
1
1
7
2
26
26
23
39
8
2
6
33
31
20
2
4
32
5
1
4
2
16
10
17
17
4
14
4
40
4
2
11
1
12
7
1
1
1
13
1
28
8
6
7
1
14
1
5
9
1
6
6
6
4
9
15
1
1
4
1
7
8
10
8
4
3
10
6
1
18
5
7
1
2
3
27
6
15
7
42
1
6
9
35
8
2
9
3
14
2
6
11
4
7
13
2
6
5
10
5
6
10
8
15
26
1
7
5
4
2
2
6
4
16
11
2
1
1
5
3
21
2
8
